customer_id,age,gender,income,employment_type,tenure_months,segment,credit_limit,balances,utilization_rate,num_late_payments_3m,num_late_payments_12m,max_dpd,last_default_flag,txn_count,avg_ticket,category_spend_grocery,category_spend_fuel,category_spend_travel,intl_spend_pct,num_products,has_credit_card,has_auto_loan,has_mortgage,mobile_app_logins_30d,complaints_6m,nps_score,offer_click_rate,cpi,unemployment_rate,ramadan_flag,eid_flag
CUST_05085,56,Female,18203,Self-Employed,68,Affluent,15007,44356,2.955490405,0,2,0,0,21,471,1131,85,1071,0.14,2,1,0,0,15,0,-51,0.37,103.3384212,8.186127008,0,0
CUST_05086,66,Female,17860,Self-Employed,237,Affluent,35633,47097,1.321687153,0,2,15,0,16,91,503,549,1231,0.02,1,1,1,0,21,0,-75,0.15,98.92801858,3.9341333,1,0
CUST_05087,45,Male,16097,Self-Employed,80,HNI,20616,35682,1.730707668,0,1,0,0,19,56,1564,710,2143,0.19,3,1,0,0,21,0,-93,0.12,106.8498812,8.429828761,0,0
CUST_05088,50,Male,16636,Salaried,86,Mass,33756,3996,0.118375448,0,1,0,0,21,124,622,851,701,0.03,3,0,0,0,19,0,-24,0.35,107.0134378,5.042629818,0,0
CUST_05089,54,Female,10843,Unemployed,60,Affluent,29822,38453,1.289373973,1,2,0,0,16,294,102,977,760,0.13,1,0,0,0,9,0,55,0.14,103.7188636,4.779657645,0,0
CUST_05090,26,Male,18800,Self-Employed,48,Mass,47128,19678,0.417534851,0,1,30,0,20,71,1453,970,4925,0.42,3,1,0,1,11,0,-66,0.1,111.9549827,6.496408439,0,0
CUST_05091,35,Male,17573,Salaried,179,Mass,27807,23262,0.836521864,0,0,0,0,10,306,946,128,3657,0.13,4,0,0,0,10,0,-30,0.16,100.9442709,5.233650726,0,1
CUST_05092,38,Male,7566,Self-Employed,100,Affluent,32521,27584,0.84816432,0,0,30,0,20,121,387,526,2375,0.03,3,1,1,0,23,0,24,0.17,101.2302731,3.340816807,0,0
CUST_05093,19,Female,7999,Salaried,84,Affluent,46791,1578,0.033723713,0,2,0,0,22,235,1014,724,2897,0.6,2,1,0,0,17,0,-33,0.51,106.5543099,3.67716076,0,0
CUST_05094,60,Male,5866,Salaried,95,Affluent,42165,21060,0.499454537,0,1,0,0,26,438,683,970,972,0.12,4,1,0,1,14,0,-96,0.15,104.2195236,8.582748646,0,0
CUST_05095,55,Male,10937,Self-Employed,52,Mass,16286,46179,2.83532879,0,2,15,0,15,166,1894,514,1840,0.26,3,0,0,0,20,0,71,0.33,105.9822363,9.323906122,0,0
CUST_05096,57,Female,4002,Salaried,225,Mass,24584,34063,1.385519626,0,0,0,0,24,239,1000,358,4806,0.08,4,1,0,0,10,0,-87,0.04,110.757331,4.271871757,0,0
CUST_05097,53,Female,18623,Salaried,77,Mass,8596,26516,3.084331744,0,2,0,0,15,196,127,439,841,0.15,4,1,0,0,16,0,-74,0.43,106.2665288,8.278335707,0,0
CUST_05098,67,Male,11047,Salaried,180,Affluent,24804,10400,0.419270308,0,0,0,0,22,347,545,505,4179,0.15,4,1,1,0,16,0,-2,0.07,105.0500664,8.158982114,0,0
CUST_05099,60,Female,17925,Salaried,84,Mass,7959,41625,5.229271357,0,1,0,0,23,448,1195,485,1256,0.16,1,1,0,0,15,0,-51,0.22,106.7846382,4.629473409,0,0
CUST_05100,54,Male,14707,Salaried,54,Mass,22145,29570,1.335229838,0,0,0,0,14,266,834,178,2397,0.11,2,1,0,0,9,0,38,0.08,99.84280626,3.682978448,0,0
CUST_05101,32,Male,12790,Unemployed,169,Mass,5272,3862,0.732410393,0,0,0,1,17,482,365,25,4973,0.14,1,1,0,0,16,0,84,0.26,109.1298544,8.533181727,0,0
CUST_05102,45,Female,17301,Salaried,170,Mass,45458,16472,0.36234849,0,0,0,0,18,327,57,10,314,0.29,4,1,0,0,18,0,-56,0.05,97.36410858,4.98932569,0,0
CUST_05103,35,Female,17596,Self-Employed,230,Affluent,42871,32437,0.756601045,0,1,0,0,25,289,444,225,304,0.12,4,0,0,1,12,0,-62,0.18,112.3960869,4.606945904,1,0
CUST_05104,51,Male,3353,Self-Employed,150,Mass,3193,12627,3.953350031,1,0,0,0,22,118,843,828,4454,0.03,1,1,0,0,11,0,-36,0.12,105.8704039,3.872100339,0,0
CUST_05105,39,Female,12227,Salaried,39,Mass,25253,11310,0.447849846,0,2,15,0,27,19,1013,40,1397,0.19,4,1,0,0,8,0,-84,0.19,111.9034686,5.79840819,0,0
CUST_05106,28,Female,17828,Salaried,23,Affluent,46664,30451,0.652544734,0,0,30,0,27,181,1402,322,4238,0.05,2,0,0,0,14,0,8,0.16,108.8317177,3.337421661,0,0
CUST_05107,30,Male,19063,Salaried,48,Mass,40985,22264,0.543209877,0,5,0,0,17,386,1417,489,572,0.35,4,0,0,1,15,0,-57,0.51,99.16620545,5.370853848,0,0
CUST_05108,21,Male,10678,Unemployed,113,Affluent,13977,38563,2.758835313,0,4,0,0,14,419,524,861,4121,0.1,4,1,0,0,15,1,-91,0.23,107.174435,4.686046874,0,0
CUST_05109,39,Male,14910,Salaried,120,Affluent,12293,36642,2.980478282,0,1,0,0,18,122,284,381,2553,0.27,2,0,0,0,14,0,-18,0.18,113.3513908,3.778262947,0,0
CUST_05110,24,Male,8864,Self-Employed,161,Mass,29008,43178,1.488434624,0,0,0,0,17,491,178,578,2241,0.04,1,0,0,0,12,0,41,0.27,105.1582827,4.315466527,0,0
CUST_05111,60,Male,16716,Unemployed,127,Mass,2195,33184,15.11111111,0,1,0,0,14,489,173,618,3220,0.13,2,1,0,0,10,0,-14,0.22,96.3701712,5.143589447,0,0
CUST_05112,41,Male,19868,Self-Employed,41,Mass,49466,27140,0.548648594,0,1,0,0,21,252,1012,857,2439,0.14,1,1,1,0,15,0,-75,0.59,102.7545327,6.02993351,0,0
CUST_05113,21,Female,17150,Self-Employed,158,Mass,3793,23299,6.141012124,0,1,30,0,25,497,406,529,155,0.06,4,1,0,0,13,0,-18,0.21,98.17363496,3.79109503,0,1
CUST_05114,45,Female,19074,Unemployed,206,Mass,18521,10673,0.576233668,0,1,0,0,25,361,534,269,4444,0.01,1,1,1,0,11,0,84,0.24,107.958709,3.827303591,0,0
CUST_05115,32,Male,8125,Salaried,47,Mass,27451,32154,1.171280781,0,1,0,0,17,485,1626,973,4322,0.07,1,1,0,0,16,0,86,0.25,102.6670303,8.089982658,1,0
CUST_05116,18,Female,11204,Self-Employed,228,Mass,21580,7817,0.362216765,0,0,0,0,27,171,107,590,2706,0.32,3,0,0,1,16,0,75,0.27,101.8888488,9.619286366,0,0
CUST_05117,20,Female,4347,Salaried,185,Mass,46225,12666,0.274001644,0,0,0,0,18,269,506,630,851,0.14,2,1,0,0,14,0,-98,0.22,111.9959456,7.530205575,0,1
CUST_05118,31,Male,16743,Salaried,72,Mass,49227,15225,0.309275209,0,1,0,0,22,150,822,431,2003,0.15,2,1,0,0,13,0,94,0.2,101.6273874,4.164264545,0,0
CUST_05119,55,Female,5708,Salaried,57,Mass,3985,29843,7.48695434,0,2,0,0,21,142,1846,725,2644,0.08,2,0,1,0,19,0,-8,0.1,95.81288279,9.630072543,0,0
CUST_05120,67,Female,12114,Salaried,239,Mass,46712,5919,0.126709909,0,1,0,0,21,313,1477,52,1222,0.27,4,1,0,0,17,0,42,0.41,96.38331221,8.612144515,0,0
CUST_05121,18,Male,2637,Salaried,62,Mass,11511,1242,0.107887422,0,2,0,0,20,367,1234,836,2142,0.21,4,0,0,0,16,0,8,0.12,109.50677,5.185761173,0,0
CUST_05122,55,Female,7866,Salaried,86,Mass,7846,21969,2.799668663,0,1,0,0,25,210,571,223,1900,0.09,1,1,1,1,15,0,-62,0.24,96.51351293,9.087359327,0,0
CUST_05123,55,Female,5008,Salaried,57,Affluent,39389,13081,0.332089363,0,1,0,0,26,249,152,733,4953,0.09,1,0,0,0,11,0,6,0.09,106.4256053,9.217486379,0,0
CUST_05124,38,Male,18251,Salaried,196,Mass,5418,889,0.164052408,2,1,0,0,9,495,1996,134,2582,0.1,1,0,0,0,19,0,-46,0.3,101.8539814,6.050320106,0,0
CUST_05125,65,Female,7600,Self-Employed,227,Affluent,27412,40098,1.462736658,0,0,0,1,29,473,1994,508,193,0.01,4,1,0,1,11,0,-4,0.12,106.2260379,3.03193936,0,0
CUST_05126,46,Female,13649,Salaried,72,Mass,49254,42816,0.869272155,1,1,0,0,21,480,1197,711,461,0.35,2,1,0,0,15,0,-6,0.23,105.8447468,9.168076472,0,0
CUST_05127,22,Female,13366,Salaried,226,Mass,12112,45942,3.792784612,0,2,15,0,24,131,1477,424,2103,0.16,1,0,1,0,17,0,94,0.07,111.147928,4.357335387,0,0
CUST_05128,66,Male,13880,Self-Employed,124,Affluent,48710,23225,0.47679169,0,0,60,0,24,209,1531,494,2612,0.34,3,1,0,0,14,0,-9,0.2,107.6583872,8.03051131,0,0
CUST_05129,27,Male,19783,Salaried,214,Mass,31456,43013,1.367358617,0,0,0,0,23,313,45,95,3182,0.04,3,0,1,1,14,0,-64,0.36,105.9212051,8.592422401,1,0
CUST_05130,45,Female,19889,Unemployed,153,Mass,24290,23601,0.971594418,0,1,0,0,12,300,1618,769,365,0.06,1,1,0,0,14,0,-67,0.06,101.2873643,3.08522155,0,0
CUST_05131,38,Female,10441,Self-Employed,217,Mass,15280,30765,2.013284471,0,0,0,0,21,240,1686,364,1635,0.13,2,1,0,0,21,0,40,0.2,107.2289141,3.390503071,0,0
CUST_05132,67,Male,7320,Salaried,168,Mass,17973,41176,2.290864582,0,0,0,0,17,330,1439,965,2318,0.08,1,1,0,0,14,0,97,0.2,98.99781692,5.001398087,0,0
CUST_05133,24,Male,10727,Unemployed,232,Mass,16519,8537,0.516767554,0,0,0,0,15,419,1578,117,2634,0.18,1,1,1,0,18,0,12,0.39,107.5234415,4.04791286,0,0
CUST_05134,20,Female,13724,Self-Employed,17,Mass,10853,34196,3.150543578,0,0,0,0,18,294,1008,243,4992,0.08,1,1,0,0,23,0,85,0.13,97.92309796,6.909871979,0,1
CUST_05135,62,Male,8443,Salaried,80,Mass,4424,35423,8.00519774,0,1,0,0,23,370,532,41,4636,0.07,2,0,0,0,18,0,90,0.08,107.8985848,5.799461858,0,0
CUST_05136,64,Female,15394,Self-Employed,176,Affluent,39378,43032,1.092765179,1,1,0,0,17,429,1635,866,766,0.38,2,1,0,0,11,0,78,0.1,106.9866133,5.123019875,0,0
CUST_05137,37,Female,8952,Self-Employed,39,Affluent,35095,40808,1.16275359,0,2,0,0,16,392,1369,946,1066,0.09,4,1,0,0,15,0,66,0.25,111.4473705,6.96722514,0,0
CUST_05138,36,Male,10649,Self-Employed,143,Mass,43079,11765,0.273096565,0,1,60,0,16,326,86,752,415,0.26,1,0,0,0,11,0,85,0.22,89.42102936,8.600149284,0,0
CUST_05139,52,Male,5369,Self-Employed,17,Affluent,23903,37950,1.587600402,0,2,0,0,20,122,1479,387,2872,0.08,2,1,0,0,17,0,24,0.06,95.33261991,9.973966255,0,0
CUST_05140,21,Female,9983,Salaried,35,Mass,5536,16722,3.020046957,0,1,0,0,13,273,323,211,2433,0.13,3,1,0,0,19,0,18,0.34,101.7226769,4.600689146,0,0
CUST_05141,22,Female,13888,Unemployed,33,Mass,14423,321,0.022254576,0,1,90,0,20,34,15,858,4386,0.24,3,1,0,0,20,0,-83,0.45,102.9962059,5.825090999,0,0
CUST_05142,18,Male,7635,Self-Employed,232,Affluent,5921,20642,3.485646741,0,0,0,0,23,446,1107,66,4781,0.01,1,1,0,0,23,0,-92,0.33,98.01493273,8.57289796,0,0
CUST_05143,21,Female,6069,Self-Employed,231,Mass,44392,16719,0.37661343,0,1,0,0,21,182,1919,831,1702,0.11,3,1,0,0,11,0,-79,0.15,107.741148,3.008454235,0,0
CUST_05144,29,Male,8251,Salaried,146,Mass,1285,31183,24.24805599,0,0,0,0,16,305,186,531,172,0.14,3,1,0,0,16,0,-58,0.32,106.1108514,5.184638467,1,1
CUST_05145,44,Male,13579,Salaried,158,Mass,40121,5271,0.131374308,1,0,60,0,22,285,1748,754,934,0.16,3,1,0,0,12,0,-26,0.12,110.1869808,5.51305306,0,0
CUST_05146,59,Male,7737,Self-Employed,215,Mass,47549,37982,0.798780231,0,1,0,0,23,189,1584,220,1572,0.23,3,1,1,0,13,0,-44,0.46,111.6550893,3.985329517,0,0
CUST_05147,40,Male,11439,Self-Employed,165,Mass,44421,8598,0.193552744,0,1,0,0,20,203,39,26,2022,0.23,4,0,0,0,10,0,-77,0.08,101.4252504,6.242591001,0,0
CUST_05148,42,Male,4573,Unemployed,111,Affluent,19942,16480,0.826355112,1,2,30,0,23,105,623,255,4311,0.1,1,1,1,1,17,0,-60,0.16,108.1108926,5.839407365,0,0
CUST_05149,38,Female,2125,Unemployed,135,Mass,48563,18787,0.386850342,1,0,0,0,24,34,1070,430,3967,0.08,3,1,0,1,13,0,-55,0.23,102.7445515,9.209638268,0,0
CUST_05150,69,Male,11421,Salaried,74,Mass,20546,3134,0.15252835,0,0,0,0,12,456,114,832,2984,0.06,1,1,0,0,11,0,-36,0.2,105.587398,8.316774268,0,0
CUST_05151,41,Male,13403,Self-Employed,208,Mass,28790,36599,1.27119586,1,2,0,1,16,83,286,158,2028,0.14,4,1,1,0,11,0,49,0.3,104.6426018,7.74763861,0,0
CUST_05152,42,Male,3306,Salaried,156,Affluent,39995,10679,0.2670017,0,0,0,0,16,36,199,941,3447,0.13,1,1,0,0,11,0,-22,0.02,101.583107,3.672224821,0,0
CUST_05153,62,Male,4101,Salaried,215,Mass,38118,39698,1.041422912,0,1,0,0,13,125,994,258,4657,0.07,4,1,1,0,7,0,72,0.05,104.2909288,5.811334981,0,0
CUST_05154,63,Male,16681,Salaried,98,Mass,22654,916,0.040432576,0,0,0,0,21,85,1564,228,560,0.25,2,1,0,0,18,0,-80,0.35,102.8929832,3.749752616,0,0
CUST_05155,49,Male,2135,Self-Employed,18,Affluent,41121,28263,0.687296338,0,2,30,0,16,248,1157,656,4617,0.16,1,1,0,0,12,0,29,0.17,109.1343942,5.437466355,0,0
CUST_05156,49,Male,9311,Unemployed,175,Mass,31203,2130,0.068260479,0,1,0,0,15,132,522,468,1507,0.2,1,0,0,0,13,0,20,0.09,102.2315002,4.901374659,0,0
CUST_05157,22,Female,19843,Salaried,23,Mass,8708,30407,3.491445631,1,2,30,0,14,288,1087,341,2267,0.15,2,1,0,1,7,0,-35,0.14,115.0663383,6.973051829,0,0
CUST_05158,53,Female,2812,Salaried,148,Mass,39441,21913,0.555575275,0,0,0,0,14,311,383,681,3457,0.04,2,1,0,0,18,0,-75,0.41,111.4214324,9.901581617,0,0
CUST_05159,63,Female,12130,Unemployed,31,Mass,24990,26728,1.069505022,1,3,0,0,18,389,408,917,3607,0.09,4,1,0,0,19,0,46,0.06,101.7918591,9.6140139,0,0
CUST_05160,59,Female,19254,Salaried,14,Mass,45947,5691,0.123857404,0,1,0,0,22,366,1859,168,4359,0.06,4,1,0,0,15,0,25,0.02,103.4741265,4.499675555,0,0
CUST_05161,66,Male,17227,Salaried,23,Mass,17947,31487,1.754345888,0,2,0,0,20,440,1912,461,1005,0.17,2,1,1,0,22,0,63,0.36,109.5354638,3.714454183,0,0
CUST_05162,59,Female,15760,Salaried,2,Mass,14664,47441,3.234981248,0,0,0,0,22,47,1192,298,642,0.14,2,1,0,0,17,0,-33,0.34,102.5677106,8.432145789,0,0
CUST_05163,56,Male,10826,Self-Employed,157,HNI,2191,37069,16.91104015,0,1,0,0,18,406,670,570,4777,0.28,4,0,1,0,10,0,-9,0.09,118.8674432,4.618848099,0,0
CUST_05164,33,Female,15939,Unemployed,178,Mass,41743,6353,0.152189536,1,0,0,0,22,185,477,222,2282,0.07,2,1,0,0,17,1,-49,0.24,101.2050041,6.79410446,0,0
CUST_05165,50,Female,2668,Salaried,73,Mass,23086,29412,1.273963703,0,0,0,0,17,43,1403,523,4321,0.26,2,1,0,1,12,0,-48,0.08,106.9501717,7.302666694,0,0
CUST_05166,66,Male,19677,Salaried,59,Affluent,36273,13147,0.362435905,1,2,0,0,17,66,945,836,4473,0.31,2,1,0,0,15,0,-70,0.52,97.04821775,6.623309171,0,0
CUST_05167,38,Male,10460,Salaried,33,Mass,33091,33401,1.009337604,0,3,15,0,28,366,657,790,3469,0.6,4,1,0,1,19,0,-56,0.12,106.8613126,5.529020786,0,0
CUST_05168,26,Female,10673,Salaried,176,Mass,21987,30331,1.379434237,0,1,0,0,23,326,33,215,1586,0.19,2,0,1,0,15,0,-75,0.15,108.2163734,3.107970163,0,0
CUST_05169,23,Female,5390,Salaried,172,Mass,31145,37216,1.194888589,0,2,0,0,11,113,1522,520,3512,0.23,2,1,0,0,19,1,-100,0.05,106.1427432,6.281210544,1,0
CUST_05170,68,Female,11453,Unemployed,140,Mass,35017,21893,0.625192758,1,1,0,0,18,275,1334,390,584,0.1,3,1,0,0,17,0,5,0.08,111.9566925,7.970308149,1,0
CUST_05171,62,Female,17904,Self-Employed,83,Mass,48951,12934,0.264218009,2,0,0,0,16,196,1702,819,4112,0.19,1,1,0,0,14,0,80,0.41,109.1497361,5.717549775,0,0
CUST_05172,52,Male,17396,Unemployed,170,Mass,15883,1723,0.108473936,0,0,0,0,22,431,724,134,3986,0.16,2,1,1,0,13,0,53,0.23,108.8143593,3.272169389,0,0
CUST_05173,56,Female,6334,Unemployed,212,Affluent,18261,21948,1.201839886,0,1,0,0,20,444,1405,913,1446,0.17,2,1,0,0,16,0,25,0.11,95.6074332,9.803224458,0,0
CUST_05174,39,Female,18285,Salaried,229,Mass,26908,33893,1.259541417,1,1,0,0,19,222,1022,627,3234,0.09,2,1,0,0,14,0,36,0.03,108.8511835,6.296174719,0,0
CUST_05175,58,Female,4235,Salaried,223,Mass,44585,44984,1.008926569,0,0,0,0,16,222,1055,63,2717,0.28,1,1,0,0,14,0,-68,0.05,109.9001169,7.042414323,0,0
CUST_05176,22,Female,7019,Self-Employed,35,Mass,45313,32380,0.714569449,0,3,15,0,20,186,1133,724,168,0.13,2,1,1,0,15,0,-71,0.52,104.8608506,9.442515603,0,1
CUST_05177,59,Female,2675,Salaried,41,Affluent,41119,30500,0.741731518,0,3,0,0,24,446,370,484,1814,0.04,3,1,1,0,20,0,-81,0.26,113.9472942,4.707201225,0,0
CUST_05178,40,Male,11873,Self-Employed,213,Mass,28452,49294,1.732471093,0,2,30,0,25,208,1512,0,627,0.13,4,1,0,1,23,0,91,0.11,100.3868006,3.703298074,0,0
CUST_05179,34,Male,7587,Salaried,183,Affluent,38084,44816,1.176736248,0,2,0,0,18,345,582,383,1676,0.38,4,1,0,0,10,0,93,0.24,99.70590661,5.17162022,0,0
CUST_05180,29,Male,7945,Self-Employed,239,Mass,17952,24100,1.342394029,0,1,0,0,23,461,405,742,2262,0.14,4,1,0,0,13,1,-67,0.16,113.1683887,9.911489071,0,0
CUST_05181,40,Male,6767,Salaried,110,Mass,24891,26012,1.044994376,0,0,0,0,18,92,225,429,4466,0.04,2,0,0,1,16,0,-94,0.12,104.6439149,8.237094688,0,0
CUST_05182,33,Male,9004,Salaried,235,Mass,35677,25858,0.724760357,0,1,0,0,23,346,368,641,248,0.08,4,1,0,0,14,0,-7,0.45,104.154729,7.537075173,0,0
CUST_05183,20,Female,9728,Self-Employed,141,Mass,40173,12234,0.304525315,0,2,0,0,26,361,543,87,1289,0.17,1,0,1,0,11,0,76,0.17,101.9406212,8.657985288,0,0
CUST_05184,47,Male,8609,Salaried,39,Mass,38848,34407,0.885659863,0,2,0,0,20,391,1466,397,1271,0.39,4,1,0,0,16,0,29,0.17,101.8949041,3.548904086,0,0
CUST_05185,39,Male,9131,Salaried,219,Mass,20986,4908,0.233859056,0,1,0,0,26,447,1651,831,2499,0.18,3,1,0,0,11,0,-66,0.11,99.23662682,7.201463446,0,0
CUST_05186,26,Female,19696,Self-Employed,217,Affluent,45515,19077,0.41912734,0,1,0,0,16,104,1336,48,874,0.13,1,1,0,0,14,0,-99,0.29,105.1730392,8.395928364,0,0
CUST_05187,46,Male,6099,Salaried,194,Affluent,43962,32866,0.747583195,0,1,0,0,15,380,1544,614,1706,0.03,4,1,0,0,12,0,-45,0.15,107.1585931,8.765283587,1,0
CUST_05188,64,Male,17859,Self-Employed,163,Mass,5137,16599,3.230634488,0,0,30,0,22,250,1130,258,3975,0.06,2,1,1,0,22,0,10,0.1,109.4808821,9.44994239,0,0
CUST_05189,54,Male,17582,Salaried,116,Affluent,16376,18162,1.108994321,0,0,0,0,24,190,1824,660,4062,0.14,1,0,0,0,11,0,30,0.08,113.6458642,8.47113854,1,0
CUST_05190,40,Male,19669,Self-Employed,72,Mass,5979,44774,7.48729097,1,2,0,0,21,334,517,929,838,0.22,2,1,1,0,13,0,-54,0.1,101.283978,8.266929614,0,0
CUST_05191,30,Female,13639,Salaried,161,Mass,21960,31457,1.432402896,1,0,0,0,27,231,87,307,4466,0.17,1,0,1,0,8,0,96,0.26,110.1705521,7.221190944,0,0
CUST_05192,49,Female,7180,Salaried,89,Mass,17252,6581,0.381440909,0,0,0,0,19,212,631,354,4463,0.12,1,1,0,1,12,0,33,0.05,106.87915,8.480427906,0,0
CUST_05193,63,Male,19763,Salaried,213,Mass,14011,10711,0.764416215,1,2,0,0,14,83,1678,310,4861,0.24,2,1,0,0,14,0,-13,0.19,109.243003,5.394885971,0,0
CUST_05194,69,Female,18192,Self-Employed,164,Mass,38042,43020,1.130825645,0,1,0,0,16,476,524,147,3772,0.09,2,0,0,0,14,0,-22,0.22,103.0372576,3.99538753,0,0
CUST_05195,64,Male,19029,Salaried,141,Mass,2933,37098,12.64417178,1,1,30,0,16,362,1677,125,3719,0.06,3,1,0,0,10,0,-44,0.39,108.8702887,9.63474098,0,0
CUST_05196,65,Female,7412,Salaried,56,Affluent,21662,40018,1.847297235,0,1,30,0,19,267,525,293,311,0.25,3,1,0,0,19,0,-89,0.27,107.3383743,4.259189798,0,0
CUST_05197,40,Female,6652,Self-Employed,174,Mass,33663,37106,1.102245722,0,3,0,0,15,191,457,200,4751,0.09,4,1,0,0,13,0,69,0.12,103.6504026,7.007642745,0,0
CUST_05198,62,Female,8834,Salaried,201,Affluent,17423,1759,0.100952709,0,0,15,0,11,428,858,815,4637,0.05,2,1,0,0,12,0,36,0.21,109.3786353,3.072805043,1,0
CUST_05199,34,Female,6451,Self-Employed,99,Mass,35935,17631,0.490622217,0,3,30,0,17,243,1260,506,1127,0.19,2,0,0,1,10,0,14,0.32,104.3069009,6.155070471,0,0
CUST_05200,57,Female,9084,Self-Employed,46,Mass,18054,47288,2.61910828,0,2,30,0,28,339,678,654,1368,0.22,2,1,1,0,14,0,-96,0.03,109.5911942,3.280733144,0,0
CUST_05201,38,Female,14862,Salaried,100,Affluent,1807,12973,7.175331858,1,0,0,0,21,489,1292,695,3973,0.13,3,1,0,0,13,0,-19,0.25,106.2479562,3.612277149,0,0
CUST_05202,19,Female,16692,Salaried,113,Mass,15958,47883,3.000375963,0,1,0,0,22,441,503,606,1889,0.09,3,0,0,1,19,0,-97,0.45,106.8116821,9.724086324,0,0
CUST_05203,54,Female,18748,Salaried,111,Affluent,23615,32156,1.361619241,0,1,0,0,21,422,678,360,2351,0.04,2,1,0,0,14,0,98,0.14,107.2191222,4.080515045,0,0
CUST_05204,23,Female,4655,Self-Employed,172,Mass,18381,17504,0.952235883,0,0,0,0,22,70,1227,264,4400,0.13,4,1,0,0,15,0,99,0.06,104.686593,5.676067736,0,0
CUST_05205,61,Female,9433,Salaried,174,Affluent,3257,49472,15.18477594,0,1,0,0,14,89,1337,652,2789,0.18,4,1,0,0,17,0,-60,0.28,109.7489958,8.264541211,0,0
CUST_05206,35,Female,3314,Salaried,74,Mass,21555,18224,0.845425868,0,1,0,1,17,189,620,485,3531,0.29,2,1,0,0,19,0,-39,0.18,107.2031262,3.390504732,1,0
CUST_05207,47,Male,16902,Salaried,69,Mass,27982,28798,1.029124826,2,0,0,0,28,97,220,159,1954,0.28,2,0,0,0,13,0,15,0.14,97.88361443,7.724953134,0,0
CUST_05208,39,Female,7272,Salaried,31,Mass,42344,4995,0.117959617,1,2,0,0,13,403,267,19,2282,0.14,1,1,0,0,28,0,-78,0.43,95.15349034,7.421351624,0,0
CUST_05209,50,Male,2218,Salaried,125,Affluent,38268,31692,0.828137657,1,1,0,0,19,405,103,404,1677,0.12,2,1,0,0,13,0,54,0.11,110.4968132,5.551373073,0,0
CUST_05210,47,Female,6703,Salaried,24,Mass,9194,10454,1.13692224,0,3,15,0,24,113,286,338,68,0.2,3,0,0,1,16,0,81,0.21,101.2690391,6.882537386,0,0
CUST_05211,34,Male,17994,Salaried,32,HNI,44444,19946,0.44877939,0,2,0,0,28,125,699,666,1181,0.13,1,0,1,1,17,0,1,0.36,101.4702059,9.302056467,0,0
CUST_05212,60,Male,3539,Salaried,113,Mass,12837,1073,0.083579997,0,0,0,0,21,306,1260,118,4012,0.14,4,1,0,0,12,0,-70,0.36,109.2407925,7.650526526,0,0
CUST_05213,49,Male,15145,Salaried,195,Mass,8916,22795,2.556353034,0,2,0,0,20,76,497,699,4598,0.36,2,1,0,0,13,0,62,0.23,92.65379747,7.852067329,0,0
CUST_05214,59,Female,19986,Salaried,16,Mass,10921,36946,3.382713789,0,0,60,0,24,320,350,842,2908,0.25,2,1,0,1,12,0,-73,0.32,107.7581183,7.856059584,0,0
CUST_05215,68,Female,7064,Salaried,185,Mass,30074,6387,0.212369077,0,1,60,0,20,71,850,782,4203,0.37,3,1,1,0,15,0,60,0.19,97.93490778,6.055601625,0,0
CUST_05216,31,Female,15788,Salaried,233,Mass,12123,41184,3.396898713,0,0,0,1,13,165,368,7,2125,0.34,1,0,1,0,11,0,-63,0.05,108.5505466,7.912204709,0,0
CUST_05217,27,Female,19489,Self-Employed,212,Mass,36243,24289,0.670152301,0,0,0,0,20,360,253,571,2172,0.04,4,1,1,0,17,1,37,0.16,103.853698,8.686376284,0,0
CUST_05218,64,Male,13603,Salaried,108,Affluent,13022,35805,2.749366505,1,0,15,0,31,49,607,328,4462,0.29,3,1,0,0,19,0,40,0.28,103.3951714,6.902208727,0,0
CUST_05219,68,Female,4488,Self-Employed,24,Mass,15657,15722,1.004087367,0,1,60,0,18,216,1408,742,4200,0.09,1,1,0,0,12,0,94,0.07,102.8146687,5.737310004,0,0
CUST_05220,53,Female,18411,Salaried,34,Mass,7993,14446,1.807105329,1,2,0,0,19,189,12,164,807,0.06,4,0,0,0,10,0,50,0.16,99.99465579,7.964658085,0,0
CUST_05221,51,Female,10207,Self-Employed,128,Mass,26566,20869,0.785523394,0,1,15,0,17,29,546,242,3354,0.28,1,0,0,0,16,0,-6,0.18,99.9649637,9.903770671,0,0
CUST_05222,26,Female,14770,Salaried,52,HNI,24498,19019,0.776317401,0,3,0,0,21,392,1275,147,2715,0.09,3,0,0,0,15,0,93,0.13,111.5133057,3.688816499,0,1
CUST_05223,59,Female,9977,Unemployed,48,Mass,21726,49307,2.269388319,1,2,0,0,16,317,1965,368,4544,0.16,1,1,0,1,10,1,-81,0.05,105.8989267,9.605298794,0,0
CUST_05224,45,Female,6661,Self-Employed,87,Mass,44053,36042,0.818132292,0,2,15,0,16,475,904,179,1037,0.02,4,1,0,1,19,1,-12,0.37,106.3748257,8.784472512,0,0
CUST_05225,28,Female,6549,Salaried,119,Mass,1656,32295,19.49004225,0,0,30,0,20,412,140,630,4411,0.04,1,1,0,0,10,1,-10,0.32,105.354014,4.186162542,0,0
CUST_05226,31,Female,17029,Salaried,181,Affluent,8292,49249,5.938622935,0,0,0,0,26,441,1329,905,294,0.14,2,1,0,1,22,0,24,0.31,116.5252576,5.984133225,0,0
