customer_id,age,gender,income,employment_type,tenure_months,segment,credit_limit,balances,utilization_rate,num_late_payments_3m,num_late_payments_12m,max_dpd,last_default_flag,txn_count,avg_ticket,category_spend_grocery,category_spend_fuel,category_spend_travel,intl_spend_pct,num_products,has_credit_card,has_auto_loan,has_mortgage,mobile_app_logins_30d,complaints_6m,nps_score,offer_click_rate,cpi,unemployment_rate,ramadan_flag,eid_flag,churn,default
CUST_04425,22,Male,16388,Salaried,176,Mass,19779,21438,1.0838220424671385,0,1,30,0,17,116,911,28,608,0.1,1,1,0,0,15,0,-33,0.09,102.24605416016804,6.795379349405194,0,0,0,1
CUST_04426,49,Male,10876,Salaried,204,Affluent,47139,16863,0.35772168010182437,1,0,0,0,19,284,1901,829,2236,0.13,3,1,1,0,10,1,-29,0.05,101.98057803362907,6.544274335071054,0,0,0,0
CUST_04427,37,Male,6018,Unemployed,184,Mass,28876,5214,0.18055892232572635,0,1,0,0,21,31,1624,951,1428,0.15,3,1,0,0,17,0,-18,0.19,107.71126049551528,3.7696013969288726,0,0,0,0
CUST_04428,67,Female,11989,Self-Employed,217,Mass,37173,37798,1.0167859256469576,1,0,15,0,23,108,1805,514,4127,0.23,3,0,0,1,14,0,-37,0.17,103.38291125375272,4.764595284939368,0,0,0,0
CUST_04429,28,Male,10452,Salaried,91,Affluent,11105,41168,3.7068251395641996,1,1,0,0,12,162,1569,407,1686,0.21,2,0,0,1,13,0,-43,0.03,113.03248024642818,4.612038494053214,0,0,0,0
CUST_04430,32,Female,5571,Self-Employed,198,Mass,35184,9737,0.2767372459855052,1,1,0,0,21,93,485,153,4988,0.16,4,1,0,0,14,0,98,0.15,104.70996239739428,8.6752682322117,0,0,0,0
CUST_04431,49,Female,11680,Salaried,215,Mass,37545,24532,0.6533851808448303,1,0,0,0,20,62,89,23,3482,0.19,2,1,0,1,8,1,-56,0.17,110.15070453309625,8.416753785014084,0,0,0,0
CUST_04432,45,Male,16318,Salaried,143,Affluent,43750,12188,0.2785764896802359,0,0,30,0,23,34,93,972,2730,0.11,4,1,0,0,17,0,-86,0.05,109.78632603249068,7.34381880412371,0,0,0,0
CUST_04433,39,Male,18738,Salaried,39,Mass,13007,28307,2.176122386223862,0,1,0,0,16,152,983,525,4574,0.02,4,1,0,0,21,0,33,0.27,100.71146188641521,4.975997443985451,0,0,0,0
CUST_04434,58,Female,7029,Unemployed,197,Affluent,30403,19009,0.6252137876595185,0,0,0,0,23,205,51,586,756,0.47,4,1,0,0,11,0,5,0.14,102.36421015054924,4.107020157231619,0,0,0,0
CUST_04435,34,Male,17668,Unemployed,215,Affluent,16498,33248,2.015152433480817,0,0,30,0,22,292,1235,67,2390,0.19,3,1,0,0,18,0,-51,0.3,105.17010743838883,6.0462836847540995,0,0,0,1
CUST_04436,43,Female,4774,Self-Employed,79,Mass,32425,40459,1.24773330043792,0,2,0,0,21,398,894,948,2725,0.05,1,1,0,0,18,0,92,0.14,107.38966657354766,9.07891350783024,0,0,0,0
CUST_04437,61,Male,18972,Salaried,217,Mass,10583,25579,2.416761148904006,0,0,0,0,19,413,1233,834,3082,0.07,4,0,0,0,14,0,95,0.18,104.64383880098326,4.077040976775544,0,0,0,0
CUST_04438,24,Male,16048,Salaried,60,Mass,7072,29035,4.105047363212216,1,1,0,0,20,34,44,741,4544,0.3,1,1,0,0,11,0,63,0.09,105.68964400871923,3.4652362048086416,1,0,0,0
CUST_04439,59,Male,2604,Self-Employed,94,Affluent,7451,34726,4.659957058507783,0,2,0,0,21,468,1233,698,1984,0.18,4,0,0,0,17,1,-71,0.34,103.88559949534081,8.277540944687093,0,0,0,0
CUST_04440,43,Male,12420,Salaried,172,HNI,21014,34405,1.637163930525815,0,1,15,0,19,222,1582,907,2892,0.24,1,1,0,0,15,0,-69,0.22,99.76167054203832,8.59510210042707,1,0,0,0
CUST_04441,42,Female,10365,Salaried,43,Mass,4363,20140,4.615032080659945,0,3,0,0,15,217,658,754,1142,0.1,4,0,0,0,18,0,-92,0.11,100.67812707927877,9.094530355414168,0,0,0,0
CUST_04442,27,Female,16689,Self-Employed,132,Mass,18784,35028,1.864679265371307,0,0,0,0,25,240,1728,486,4532,0.24,4,0,0,1,14,0,-64,0.09,115.76379177515814,4.73974258837911,0,0,0,0
CUST_04443,62,Female,18737,Salaried,77,Mass,24213,17576,0.7258610721070455,0,0,0,0,24,461,1318,0,2376,0.15,2,1,0,1,17,0,-12,0.45,112.89737113185231,4.147724918614571,0,0,0,0
CUST_04444,36,Male,18014,Salaried,178,Mass,5003,25807,5.157274180655476,1,1,15,0,18,224,1774,205,2817,0.16,4,0,0,0,15,0,20,0.05,100.0921067633142,3.58350647599607,0,0,0,0
CUST_04445,28,Female,2433,Salaried,232,Mass,4599,2017,0.4384782608695652,0,3,0,0,19,488,1902,469,3281,0.3,1,1,0,0,12,0,-8,0.11,101.83416331925342,6.284549521498534,0,0,1,0
CUST_04446,30,Female,13144,Self-Employed,39,Affluent,21340,13885,0.6506255564406541,0,1,0,0,25,164,905,919,4268,0.14,1,0,0,0,11,0,-56,0.21,103.14535811607357,8.805702364417522,0,0,0,0
CUST_04447,25,Female,2867,Unemployed,54,Affluent,19921,49672,2.493323963457484,0,2,0,0,25,175,754,588,1125,0.08,3,1,0,0,15,0,43,0.26,102.92682093577783,4.958541047216357,0,0,0,0
CUST_04448,57,Male,16340,Salaried,151,HNI,33857,21419,0.6326126764723256,0,2,0,0,18,274,0,388,4998,0.06,3,1,0,0,14,0,-2,0.16,108.68166346981155,5.144455185514785,0,0,0,0
CUST_04449,21,Female,13837,Salaried,188,Mass,49291,48764,0.9892883226487057,1,1,0,0,18,328,1340,34,4609,0.15,3,0,0,0,10,0,60,0.3,112.30750906205348,4.257386476894041,1,0,0,0
CUST_04450,64,Male,16291,Salaried,208,HNI,22361,46753,2.0907342813701817,0,1,0,0,22,183,611,344,2267,0.13,3,0,0,0,17,0,63,0.08,105.71686679916091,6.805551769104697,0,0,0,0
CUST_04451,48,Male,10787,Salaried,163,Affluent,22631,40978,1.81062212796041,0,3,60,0,19,129,1223,172,74,0.15,3,1,1,1,13,0,-47,0.13,103.1869582922861,9.704005603545362,0,0,0,1
CUST_04452,45,Female,2393,Self-Employed,54,Mass,2389,30553,12.783682008368201,0,3,15,0,21,336,1564,852,4008,0.2,4,1,0,0,11,0,-67,0.11,91.74256953825974,8.4394482424669,0,0,1,0
CUST_04453,28,Male,14056,Salaried,186,Mass,32279,48214,1.4936183395291203,0,0,0,0,14,285,411,548,1078,0.11,3,1,0,0,10,0,-5,0.05,96.6237993001489,9.461248925327554,1,0,0,0
CUST_04454,60,Female,12392,Salaried,62,Affluent,19266,37393,1.940779571287694,0,1,0,0,11,166,425,947,468,0.38,2,1,0,0,11,0,-24,0.3,109.24917856467094,6.164403453124413,0,0,0,0
CUST_04455,18,Female,14189,Self-Employed,208,HNI,44822,35052,0.782009236329563,0,2,15,1,17,285,1565,924,3064,0.07,2,0,0,0,19,2,-62,0.53,104.75446292727791,4.94461202053653,0,0,0,0
CUST_04456,66,Female,15141,Salaried,176,Mass,19216,31917,1.6608731852006036,1,0,0,0,20,262,671,370,162,0.04,3,1,0,0,11,1,-12,0.32,105.13134965223193,8.804453933566371,0,0,0,0
CUST_04457,64,Female,13621,Unemployed,135,Mass,34327,2151,0.06266021906315544,0,2,0,0,30,356,1663,404,4370,0.07,2,1,0,0,20,0,-25,0.24,108.15883075113673,7.320629031605071,0,0,0,0
CUST_04458,69,Female,10330,Salaried,173,Mass,36663,17320,0.4723979925812786,1,1,30,0,17,379,177,794,3532,0.19,2,1,0,0,11,1,-9,0.06,89.30042841960329,3.8382096092255105,0,0,0,0
CUST_04459,55,Male,5960,Salaried,13,HNI,24514,49388,2.014603304099531,1,2,0,0,23,193,1208,276,4078,0.05,4,1,0,0,17,0,-1,0.48,102.06369797167238,3.6362062004276376,0,0,0,0
CUST_04460,41,Female,2663,Salaried,181,HNI,17278,13949,0.8072805139186295,0,0,0,0,12,107,900,57,842,0.12,4,1,1,0,16,0,-56,0.16,107.57832629363968,5.946291960670638,0,0,0,0
CUST_04461,64,Male,16533,Salaried,115,Mass,3010,31280,10.388575224178014,0,1,0,0,26,216,497,405,1852,0.18,1,0,0,0,17,0,85,0.05,101.1455365656262,5.103501281964148,0,0,0,0
CUST_04462,48,Female,16491,Unemployed,221,Mass,40748,35941,0.8820093744631771,0,2,0,0,24,409,304,974,4090,0.15,1,1,1,0,9,0,-71,0.36,111.43552117212658,7.513434312544751,0,0,0,0
CUST_04463,58,Female,11265,Self-Employed,39,Affluent,39368,28233,0.7171378495770784,0,0,0,0,24,173,340,849,3228,0.34,4,1,0,0,18,0,-27,0.08,111.25536305147655,5.241961211020852,1,0,0,0
CUST_04464,63,Female,6574,Salaried,84,Affluent,35670,29866,0.8372627624681114,0,2,0,0,24,311,1507,124,1213,0.33,3,1,0,0,12,0,40,0.04,106.91940811401163,9.124394839817844,0,1,0,0
CUST_04465,67,Male,7546,Self-Employed,221,HNI,6986,48265,6.907828824960641,0,0,15,0,17,364,799,417,2976,0.26,3,1,0,0,11,1,-78,0.18,102.44469844531193,9.139781019401756,1,0,0,0
CUST_04466,43,Male,2185,Unemployed,146,Affluent,18986,28325,1.49181018591668,0,0,30,0,23,436,1224,897,3158,0.23,2,1,1,0,18,0,22,0.27,108.86314454080531,5.933414087436855,0,0,0,1
CUST_04467,66,Male,9808,Salaried,150,Mass,12075,9134,0.7563762835375952,0,2,0,0,23,425,691,490,554,0.17,3,1,0,0,13,0,55,0.04,98.32270605691714,6.096520779277196,0,0,0,0
CUST_04468,67,Male,2829,Salaried,164,Affluent,30048,390,0.012978801291224333,0,0,0,0,18,205,1825,349,4011,0.06,1,1,0,0,11,0,20,0.21,105.49519508166995,8.452953326487615,0,0,0,0
CUST_04469,22,Female,15560,Salaried,105,Mass,30837,2808,0.091056488747649,0,2,60,0,17,88,390,1,3651,0.09,3,1,0,1,25,0,-58,0.19,108.76337818958297,6.470862496384546,0,0,0,0
CUST_04470,37,Female,13520,Self-Employed,181,Affluent,25990,3851,0.14816667307914277,0,2,0,0,20,172,434,370,2419,0.2,1,0,0,0,19,0,-7,0.31,104.43885414083385,5.620528112148672,0,0,0,0
CUST_04471,69,Male,13540,Salaried,112,Mass,46459,12904,0.2777442961687473,0,0,60,0,16,137,818,242,1314,0.37,1,1,0,0,21,0,64,0.22,101.26922739676307,5.724460729204145,0,0,0,0
CUST_04472,58,Male,12677,Salaried,228,HNI,38707,47520,1.2276531983052599,1,2,0,0,24,253,981,738,1401,0.09,2,0,0,0,13,0,31,0.21,94.98335670542562,5.412029782952151,0,0,0,0
CUST_04473,28,Male,14803,Salaried,72,HNI,19201,21464,1.1178002291427975,0,3,0,0,20,229,430,29,4402,0.11,2,1,0,0,19,1,-98,0.07,104.6099190721264,7.998482076702819,0,0,0,0
CUST_04474,50,Female,15888,Self-Employed,3,Mass,6491,12123,1.8673752310536045,1,1,15,0,16,42,1780,336,4153,0.04,2,1,0,0,14,0,-96,0.15,99.8230896064012,7.731325802810407,1,0,0,0
CUST_04475,67,Male,15234,Self-Employed,190,Mass,34233,5143,0.15023076473681135,1,2,0,0,15,427,1314,563,4886,0.05,3,0,0,0,5,0,-76,0.17,103.12142838077624,3.5183781631879656,0,0,0,0
CUST_04476,55,Male,3225,Salaried,157,Mass,44991,46366,1.030538762446657,0,0,0,0,19,99,1443,383,1906,0.04,2,0,0,0,15,0,45,0.33,113.49106001561785,5.689022158645949,0,0,0,0
CUST_04477,44,Female,7774,Salaried,73,Affluent,32604,15441,0.4735776721361754,0,1,0,0,20,399,779,114,3721,0.16,4,0,1,0,10,0,-33,0.13,99.73915469619126,3.334054102609472,1,0,0,0
CUST_04478,51,Male,15043,Unemployed,8,Affluent,23866,25854,1.0832530271923577,1,0,0,0,18,136,1117,763,3902,0.29,3,1,0,0,20,1,-99,0.18,109.7456986436193,6.947405890601059,0,0,0,0
CUST_04479,32,Female,18163,Salaried,222,HNI,19116,43334,2.2667782601872677,0,3,0,0,18,76,1796,140,4449,0.07,3,1,0,0,15,0,-56,0.2,102.48061732535754,7.596224697021819,0,0,0,0
CUST_04480,49,Female,4844,Salaried,76,Mass,41824,7665,0.18326359832635983,0,1,0,0,19,187,454,864,3974,0.11,4,1,0,0,20,0,-95,0.02,102.89909159287211,5.58544901239833,1,0,0,0
CUST_04481,38,Female,9347,Self-Employed,174,Mass,36881,47687,1.2929613361531371,0,1,0,0,18,486,1132,654,1035,0.17,3,1,0,0,17,0,37,0.32,94.4042044725952,9.207716549709161,1,0,0,0
CUST_04482,63,Female,5996,Self-Employed,92,Mass,13507,33397,2.4723867337873853,0,1,0,0,19,393,556,248,2758,0.2,2,0,0,0,16,0,32,0.48,102.19333048404795,7.725750515541012,0,0,0,0
CUST_04483,22,Female,11690,Salaried,184,Mass,1531,20878,13.627937336814622,2,2,0,0,21,242,446,898,4135,0.07,2,1,0,0,16,0,50,0.07,104.55253041537348,7.2371196696210145,0,0,0,0
CUST_04484,23,Male,3688,Salaried,106,Mass,47395,11813,0.24924044223141192,0,0,0,0,15,32,1857,928,175,0.18,1,1,0,0,19,0,-46,0.31,110.02915777911423,6.6102151852350675,0,0,0,0
CUST_04485,55,Male,16287,Self-Employed,49,Affluent,20679,38746,1.8735976789168278,1,1,0,0,20,156,1637,894,2784,0.24,4,1,0,1,10,1,85,0.04,108.22721108259042,7.014136631450125,0,0,0,0
CUST_04486,39,Female,19251,Self-Employed,43,Mass,4367,3051,0.698489010989011,2,1,0,0,19,202,739,634,1764,0.25,1,1,0,0,9,0,-78,0.29,103.04724790032071,4.846222228045748,0,0,0,0
CUST_04487,35,Female,14504,Self-Employed,138,Affluent,15737,7086,0.45024780785360274,0,0,0,0,25,311,861,714,748,0.1,2,0,0,1,13,0,52,0.24,109.73210606088448,5.161698085372354,0,0,0,0
CUST_04488,31,Male,8952,Self-Employed,141,Mass,8081,7735,0.9570650829002723,0,0,0,0,26,363,1812,650,4395,0.05,4,1,0,1,13,0,99,0.14,102.01492726254506,7.6898543229745995,0,0,0,0
CUST_04489,27,Male,13716,Salaried,185,Mass,20970,24558,1.1710457298173669,0,0,0,0,18,390,1060,438,3676,0.1,3,0,0,0,16,0,-88,0.09,105.2108418388388,7.37940158415823,0,0,0,0
CUST_04490,63,Female,17763,Self-Employed,2,Mass,3703,8828,2.3833693304535637,0,3,15,0,13,260,1097,89,3147,0.08,1,1,0,0,11,0,-50,0.15,100.01765903943806,3.75231753562633,0,0,0,0
CUST_04491,30,Male,8084,Salaried,65,Mass,48621,17257,0.3549216404096911,0,0,30,0,27,33,743,501,1646,0.22,4,0,0,0,16,1,13,0.14,93.2441304781818,5.058526325164533,0,0,0,0
CUST_04492,48,Male,15219,Self-Employed,86,Affluent,38269,45032,1.1766919257904365,0,1,0,0,16,383,665,148,91,0.1,1,1,0,0,18,0,11,0.16,109.17368335157255,4.570516836407199,0,0,0,0
CUST_04493,47,Female,12204,Self-Employed,97,Mass,5390,25485,4.727323316638842,0,0,15,0,14,386,1876,253,52,0.42,2,0,0,1,9,0,8,0.1,111.17864126862418,4.806019827287466,0,0,0,0
CUST_04494,20,Male,18097,Salaried,208,Mass,26565,49172,1.8509372882631936,1,1,0,0,22,437,713,745,174,0.2,3,1,0,0,11,0,32,0.15,112.71850393753483,9.62511086854068,0,0,0,0
CUST_04495,47,Male,6049,Self-Employed,170,Affluent,14240,5360,0.3763780633382487,0,0,0,0,17,258,484,166,4504,0.06,2,1,0,0,9,0,82,0.19,113.30985658177153,7.710021727202543,0,0,0,0
CUST_04496,23,Male,5457,Salaried,186,HNI,13911,15941,1.145845313398505,0,0,0,0,24,323,161,861,3533,0.19,4,1,0,0,15,0,-75,0.28,98.60002656884963,5.744268557152645,0,0,0,0
CUST_04497,46,Male,19632,Salaried,221,Mass,5339,25115,4.703183520599251,0,3,90,0,22,239,836,605,2640,0.2,3,1,0,0,11,0,87,0.14,103.07153655961412,3.617784229308327,0,1,1,1
CUST_04498,25,Female,19551,Salaried,10,Mass,6879,13532,1.966860465116279,0,1,0,0,24,45,48,589,559,0.11,1,1,0,1,10,0,16,0.17,108.2914148204594,5.3971443716017955,0,0,0,0
CUST_04499,61,Male,5490,Self-Employed,63,Mass,21867,5733,0.2621638924455826,0,2,0,0,20,394,1209,191,2762,0.17,4,0,0,0,18,0,40,0.25,99.12615587572142,7.694996287223156,0,0,0,0
CUST_04500,62,Female,17470,Salaried,103,Mass,21706,14402,0.6634726125213065,0,0,0,0,21,103,1920,422,4595,0.18,1,0,1,0,7,0,-26,0.13,105.41430582513092,3.075191249403052,0,0,0,0
CUST_04501,60,Male,18189,Salaried,199,Mass,15671,27259,1.7393440530883104,1,2,0,0,19,352,1363,614,3223,0.39,1,1,0,0,17,0,-26,0.32,102.91647238009801,9.398918354377786,0,0,0,0
CUST_04502,61,Female,15162,Self-Employed,61,Affluent,6427,10016,1.5581829495955195,0,1,15,0,17,87,337,588,1784,0.14,2,1,0,0,25,0,-21,0.03,103.25321970658598,7.668535320795394,0,0,0,0
CUST_04503,50,Female,13728,Salaried,1,Mass,35685,33009,0.9249845877935324,1,2,0,0,24,304,628,944,2092,0.39,3,1,0,0,12,0,35,0.11,102.21728218563389,8.389914318864374,0,0,0,0
CUST_04504,34,Male,14912,Self-Employed,154,Mass,758,19437,25.608695652173914,0,2,0,0,30,36,1506,566,3163,0.23,2,1,0,0,14,1,17,0.38,97.85819201640203,8.018972571263213,0,0,0,0
CUST_04505,65,Female,7955,Salaried,237,Mass,15063,11787,0.7824614976101965,0,0,30,0,24,219,1706,77,1125,0.23,4,1,0,0,23,0,-53,0.08,96.60655356365515,9.67929095360124,0,0,0,0
CUST_04506,28,Female,12162,Salaried,5,Affluent,49796,16779,0.33694800891619975,1,0,0,0,17,222,408,561,3801,0.39,2,0,0,0,17,0,-66,0.39,99.46394532546489,7.979299706250697,0,0,0,0
CUST_04507,30,Female,4720,Salaried,35,Mass,19994,37083,1.8546136534133533,0,1,15,0,14,174,1512,988,3576,0.07,3,1,0,0,14,0,71,0.13,109.83123974481374,3.6800699426873416,1,0,0,0
CUST_04508,67,Female,12573,Unemployed,125,Mass,8937,15026,1.681136719624077,0,0,60,0,28,47,869,236,1341,0.2,2,1,0,0,17,1,84,0.19,103.872752541332,5.05866546725662,0,0,0,1
CUST_04509,28,Female,13338,Salaried,141,Mass,8070,37282,4.619254119687771,1,0,15,0,14,388,1825,609,795,0.34,3,1,0,1,16,0,26,0.29,104.89635858041892,5.154262146690616,0,0,0,0
CUST_04510,48,Male,13675,Salaried,27,Mass,45833,36065,0.7868612820177161,1,1,0,1,25,316,507,942,3408,0.02,1,0,1,0,18,0,-41,0.34,105.36103673256895,4.251801274684386,0,0,0,0
CUST_04511,45,Female,16371,Self-Employed,140,Mass,7675,38101,4.963652944241793,0,1,0,0,18,92,164,937,4995,0.07,4,0,0,0,13,0,49,0.23,91.46936285310667,5.339265106275121,0,0,0,0
CUST_04512,61,Female,15936,Self-Employed,94,Mass,42847,8692,0.20285660941000747,0,0,0,0,27,153,171,642,3379,0.27,1,1,0,0,12,0,-75,0.26,94.84076298985435,6.745309587222883,0,0,0,0
CUST_04513,23,Male,12019,Salaried,50,Mass,12215,3542,0.28994760969220695,0,1,0,0,13,198,1469,229,611,0.18,3,1,0,0,13,0,21,0.08,99.05396534427078,3.99146469097347,0,0,0,0
CUST_04514,58,Male,10414,Self-Employed,224,Mass,43194,7947,0.18397962727167497,0,0,0,0,15,228,593,719,2045,0.02,3,1,0,0,13,0,-38,0.13,99.517141362157,3.2766552111070504,0,0,0,0
CUST_04515,33,Female,3746,Self-Employed,187,Mass,751,46098,61.30053191489362,0,3,0,0,19,385,1886,115,3542,0.27,1,1,0,0,14,0,34,0.22,108.87208367575813,3.424555648223417,1,0,1,0
CUST_04516,21,Male,18913,Salaried,159,HNI,31203,32058,1.0273682861171645,0,2,0,0,20,469,935,627,1497,0.04,1,1,0,0,19,0,-40,0.15,98.40248183692336,4.002952893486128,0,0,0,0
CUST_04517,52,Male,10325,Salaried,69,Mass,19827,12148,0.6126689529957635,0,2,0,0,17,137,1016,205,1167,0.04,2,0,1,0,16,0,-52,0.01,105.80761740200904,9.7417663442816,0,0,0,0
CUST_04518,65,Male,13995,Salaried,165,Affluent,35273,43788,1.2413675795203265,0,0,0,0,19,460,868,482,1701,0.16,2,1,0,0,14,0,-7,0.23,102.22518876879651,4.1315369389620145,1,0,0,0
CUST_04519,43,Male,6486,Salaried,2,Mass,39429,45731,1.1598021810803956,0,1,0,1,20,266,1355,173,838,0.25,2,0,0,0,6,0,5,0.05,106.90310468168569,7.179130721219248,0,0,0,1
CUST_04520,29,Male,18485,Self-Employed,102,Affluent,47993,35029,0.7298620660915948,0,1,0,0,20,316,1543,40,3337,0.17,3,1,0,0,10,0,-53,0.06,103.48547819560184,9.577471934994511,0,0,0,0
CUST_04521,28,Male,16328,Salaried,199,Mass,20197,35307,1.7480443608278047,0,2,0,0,20,419,1302,89,1441,0.08,1,0,0,0,14,0,65,0.22,100.93932190877385,8.895946344203963,1,0,0,0
CUST_04522,54,Female,13233,Salaried,193,Mass,1776,8413,4.734383792909398,0,1,60,0,20,167,735,932,1031,0.11,3,1,0,0,15,0,-69,0.17,99.58385943179009,4.384474071197335,0,0,0,1
CUST_04523,42,Female,19332,Salaried,3,Affluent,42487,34691,0.8164893617021277,0,2,15,0,24,154,853,350,2215,0.05,3,1,1,0,15,0,-20,0.37,101.83827856998741,8.615706663289547,0,0,0,0
CUST_04524,35,Male,11760,Salaried,148,Affluent,34716,22796,0.65662355618285,0,0,0,0,22,150,1270,480,1858,0.05,2,1,0,0,16,0,-35,0.11,110.08673071006332,6.001972377768034,0,0,0,0
CUST_04525,36,Male,17702,Salaried,130,HNI,40160,17491,0.4355220238539877,0,0,0,0,18,261,1448,638,43,0.23,4,1,0,0,14,0,-7,0.35,115.28750140043323,3.480219913558454,0,0,0,0
CUST_04526,40,Female,2193,Self-Employed,42,Affluent,25087,4838,0.19284119897959184,0,1,30,0,20,63,1772,189,2862,0.23,2,1,0,1,15,0,-64,0.31,107.02441723389953,6.92087782421901,0,0,0,0
CUST_04527,55,Male,13612,Salaried,43,Mass,6499,34859,5.362923076923077,1,1,15,0,22,256,1184,629,4512,0.26,3,1,0,1,17,0,-52,0.14,104.00525801515887,5.351324599680655,0,0,0,0
CUST_04528,35,Female,10229,Salaried,21,Mass,9461,34379,3.6333756076939334,0,3,0,0,18,35,371,991,1300,0.07,3,0,0,0,13,0,-48,0.2,109.17253548258887,5.37898874995016,1,0,0,0
CUST_04529,43,Male,6566,Salaried,45,Mass,10998,5071,0.46104191290117286,0,1,0,0,23,183,130,155,559,0.32,1,0,0,0,11,0,-4,0.41,103.59973053497309,6.1126395712891295,0,0,0,0
CUST_04530,23,Female,8595,Self-Employed,224,Mass,29600,36716,1.2403635012330665,0,1,0,0,19,144,74,774,2141,0.18,2,1,1,0,13,0,40,0.13,106.94166654777844,7.249350448878918,0,0,0,0
CUST_04531,21,Female,7609,Salaried,20,Affluent,7240,32647,4.5086314045021405,0,0,0,0,32,25,1675,41,3319,0.31,4,0,0,0,19,1,-9,0.38,107.00005400350653,7.744441056562876,0,0,0,0
CUST_04532,61,Male,7108,Self-Employed,171,Mass,39706,16544,0.41665197572216484,0,2,15,1,25,454,1640,73,567,0.23,3,1,0,1,9,0,-29,0.16,95.09015571362781,3.815405503698449,0,0,0,0
CUST_04533,68,Male,3783,Salaried,178,Affluent,42816,9592,0.22402316836770442,0,3,0,0,22,417,1753,212,4023,0.08,2,1,0,0,9,0,-6,0.14,104.25292343140019,9.662886190279927,0,0,1,0
CUST_04534,46,Male,12158,Self-Employed,223,Mass,35241,37171,1.0547358265705693,1,0,30,0,24,257,1096,819,4819,0.52,1,0,0,0,18,0,-79,0.09,115.8269487781177,7.050194326339025,0,0,0,1
CUST_04535,51,Male,7831,Unemployed,43,Mass,10945,28788,2.630001827151471,0,1,0,0,28,395,264,859,2872,0.01,3,1,0,0,18,1,37,0.08,100.0840425822453,3.851487628066467,0,0,0,0
CUST_04536,34,Female,2041,Salaried,225,Mass,47109,32715,0.6944385480789641,0,1,30,0,18,278,1846,268,1671,0.21,2,1,0,0,16,0,-4,0.33,108.85442513563777,5.395432518038687,0,0,0,0
CUST_04537,60,Male,13186,Self-Employed,24,Mass,26112,13913,0.5327997549113468,0,1,0,0,18,167,12,853,4536,0.07,4,0,0,0,7,0,35,0.21,109.20547615743264,6.202708462515693,0,0,0,0
CUST_04538,60,Female,13561,Salaried,82,Affluent,38657,18770,0.4855398623829479,1,3,0,0,25,134,1934,916,744,0.01,2,0,0,0,15,0,60,0.55,109.60904446078203,4.057457136335531,0,0,0,0
CUST_04539,33,Male,19445,Salaried,84,HNI,32796,33655,1.0261609293532945,1,1,0,0,15,324,1513,103,1093,0.24,1,1,0,0,14,0,50,0.11,108.42720098384378,7.4227609506013845,0,0,0,0
CUST_04540,19,Female,11868,Salaried,60,Mass,39451,32509,0.8240139916860996,0,1,0,0,22,428,368,812,2371,0.06,3,1,0,0,19,0,73,0.34,104.3660021741417,4.204042744488699,0,0,0,0
CUST_04541,51,Male,5689,Self-Employed,32,Affluent,19436,38537,1.9826619334259403,0,0,0,0,15,117,1193,217,3146,0.11,3,0,0,0,12,1,15,0.18,108.58121567497807,6.618111117705694,0,0,0,0
CUST_04542,25,Male,9595,Salaried,122,Mass,10446,22433,2.147315018665646,0,1,30,0,21,471,1833,750,4854,0.17,2,1,0,0,13,0,-37,0.04,99.03651484056641,4.8410622979286995,0,0,0,1
CUST_04543,30,Female,16687,Self-Employed,5,HNI,28362,13918,0.49070972746183406,0,0,15,0,18,186,1304,971,1755,0.04,2,1,1,0,22,0,66,0.12,110.54928675476691,8.22998554126109,0,0,0,0
CUST_04544,59,Male,2325,Salaried,130,Mass,45498,43674,0.9598892283346887,0,2,0,0,24,23,551,769,4768,0.26,1,1,0,0,19,1,-100,0.32,103.98199228282776,5.021138924802843,0,0,0,0
CUST_04545,25,Male,3120,Salaried,154,Mass,22307,13241,0.5935538820154205,1,1,0,0,18,456,605,503,2763,0.19,1,1,1,0,7,1,74,0.13,108.44542193785435,9.943232723246462,0,0,0,0
CUST_04546,47,Male,18491,Salaried,25,Mass,5117,17323,3.384720593982024,0,1,15,0,22,189,1588,482,3475,0.05,1,1,0,0,21,0,94,0.2,103.42642814378895,8.697746618045318,0,0,0,0
CUST_04547,49,Male,12870,Self-Employed,178,Mass,28876,44356,1.5360321363022476,0,0,15,0,23,100,1725,248,4166,0.2,4,1,0,0,10,0,-93,0.17,106.2261556455418,4.2154334535587346,0,0,0,0
CUST_04548,53,Male,8294,Salaried,86,Mass,2198,19876,9.038653933606184,0,0,15,0,25,144,997,690,3650,0.34,1,0,0,0,15,1,20,0.23,105.81086610608101,8.678698089135024,0,0,0,0
CUST_04549,64,Female,7193,Salaried,167,Mass,14475,30790,2.1269687759049463,0,0,0,0,14,270,1112,80,3929,0.24,1,0,1,0,10,0,25,0.09,106.70507848525871,7.935297756833212,0,0,0,0
CUST_04550,47,Male,17213,Salaried,86,Mass,2852,34919,12.239397125832458,0,1,15,0,24,63,622,523,3503,0.09,4,1,0,0,14,0,54,0.12,112.65925959135652,3.683457481065018,0,0,0,0
CUST_04551,18,Female,17611,Salaried,75,Mass,16285,24631,1.5124032911703305,0,2,0,0,21,130,405,233,1041,0.18,2,1,1,0,22,0,21,0.21,107.56418149793163,7.787509459743019,0,0,0,0
CUST_04552,60,Male,16230,Salaried,11,Affluent,15037,9522,0.6331959037105999,0,1,0,0,19,184,1102,17,1814,0.1,2,1,0,0,21,0,41,0.23,106.2622132909887,6.441700023780523,0,0,0,0
